ts,src_ip,dst_ip,pck_len,user,num_attack,ip_diff,range_ip,ip_medium,ip_std,pck_medium,pck_std
1615346801.501924,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.520508,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.5216286,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.695359,276,5199,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.744693,276,5228,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.7476141,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.768914,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.769898,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.784764,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346801.813187,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.000069,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.0507061,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.052027,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.055349,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.066917,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.1983712,276,5281,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.264442,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.304322,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.3046699,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.318691,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.3316526,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.452881,276,5125,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.525578,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.5732,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.574635,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.584899,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.598935,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.6607141,276,5142,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.797395,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.835572,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.837431,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.8379366,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.8498766,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.926965,276,5266,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346802.9300554,276,5319,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.029434,276,5118,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.051481,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.0670419,276,5337,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.089343,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.091721,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.100111,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.105613,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.630286,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.6327438,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.6737812,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.680476,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.726892,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.77323,276,5101,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.773651,276,5200,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.889319,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.890961,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.949716,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.957725,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346803.977378,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.14524,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.149323,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.226118,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.2266474,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.23348,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.378731,276,5292,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346804.450069,276,5317,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346805.0352714,276,5245,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346805.116588,276,5207,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346805.3588052,276,5184,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.526802,276,5190,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.6446474,276,5117,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.6906679,276,5191,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.839778,276,5162,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.857302,276,5124,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.880839,276,5287,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346806.963175,276,5265,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.049357,276,5298,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.091495,276,5186,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.1436381,276,5176,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.38301,276,5256,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.49172,276,5131,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.6258314,276,5164,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346807.999835,276,5111,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346808.593398,276,5140,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346808.629498,276,5326,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346808.635701,276,5277,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346808.942311,276,5112,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346808.989332,276,5237,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346809.036885,276,5267,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346809.578016,276,5225,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346809.61699,276,5268,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346809.630051,276,5286,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346809.711961,276,5104,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346809.7287462,276,5320,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346810.029226,276,5139,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346810.368266,276,5305,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346810.773363,276,5123,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346810.911975,276,5313,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346810.995462,276,5211,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346811.192843,276,5350,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346811.9934509,276,5293,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.401126,276,5236,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.427056,276,5322,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.550389,276,5229,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.666154,276,5308,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.747608,276,5169,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.764211,276,5275,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.789267,276,5153,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.8783221,276,5262,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.907744,276,5306,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346812.963815,276,5188,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346813.113698,276,5238,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346813.5217366,276,5343,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346813.7693381,276,5325,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346813.868292,276,5136,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346814.664701,276,5300,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346814.764695,276,5248,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346814.939828,276,5278,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346814.949687,276,5258,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346814.9847536,276,5189,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346815.187567,276,5336,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346815.32569,276,5110,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346815.820132,276,5159,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346815.980549,276,5289,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346816.38033,276,5198,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346816.49024,276,5130,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346816.492474,276,5202,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346816.704313,276,5242,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346816.706817,845,5193,62,154,1,1,0,5193.0,0.0,62.0,0.0
1615346816.786819,276,5232,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346816.962064,276,5150,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346817.119388,276,5106,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346817.932975,276,5149,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.076966,276,5254,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.17734,276,5181,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.261321,276,5100,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.521608,276,5102,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.548894,276,5203,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.561041,276,5233,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.571398,276,5282,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.617373,276,5179,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.655422,276,5264,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.8302536,276,5240,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.939498,276,5127,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346818.973157,276,5284,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346819.08602,276,5290,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346819.285852,276,5335,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346819.434483,276,5205,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346819.591191,276,5206,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346819.676366,276,5295,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346819.824503,276,5174,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346820.0387619,276,5143,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346820.0503411,276,5132,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346820.167034,276,5116,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346820.2635221,276,5204,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346820.767899,276,5231,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346820.816232,276,5218,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346821.100649,276,5208,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346822.262499,276,5109,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346822.288281,276,5347,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346822.563377,276,5214,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346822.7958,276,5099,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346823.190611,276,5166,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346823.300941,276,5230,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346823.839051,276,5291,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346823.854064,276,5128,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346823.933641,276,5334,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346824.025053,276,5252,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346824.103064,276,5098,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346824.993789,276,5114,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346825.068649,276,5195,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346825.595218,276,5129,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346825.912322,276,5296,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346826.180969,276,5303,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346826.716292,276,5253,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346826.719047,276,5133,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346826.748643,276,5324,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346826.943987,276,5261,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346827.348561,276,5187,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346827.847626,2883,5146,60,155,1,1,0,5146.0,0.0,60.0,0.0
1615346827.9980712,276,5183,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346828.057119,276,5346,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346828.119792,276,5157,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346828.319641,276,5165,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346829.062757,912,5294,60,156,1,1,0,5294.0,0.0,60.0,0.0
1615346829.2433429,276,5175,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346829.430246,276,5269,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346829.444698,276,5280,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346829.840394,276,5285,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346830.031018,276,5209,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346830.2856538,276,5332,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346830.342657,276,5173,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346830.8282561,276,5301,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346830.924484,276,5302,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346830.96242,276,5340,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346831.050827,276,5178,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346831.1234882,276,5113,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346831.192507,276,5247,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346831.209441,276,5219,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346831.375659,276,5212,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346831.696515,276,5220,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346832.8297222,276,5294,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346833.014219,276,5299,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346833.678009,276,5160,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346834.184505,276,5288,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346834.243036,276,5271,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346834.246744,276,5134,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346834.29929,276,5201,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346834.928205,276,5327,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346835.161349,276,5273,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346835.201916,276,5331,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346835.283775,276,5213,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346835.518451,276,5259,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346835.5724108,276,5141,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346835.757576,276,5307,60,153,331,253,252,5225.770392749245,72.85922671819017,60.0,0.0
1615346879.121166,1256,5235,60,157,1,1,0,5235.0,0.0,60.0,0.0
